node_id,node_attr
422,"""The child and adolescent inpatient program is a specialized level of care designed to meet the needs of children and adolescents (ages 5 to 17) with psychiatric disorders. The goal is to help young patients address their psychiatric problems to reduce symptoms, improve functioning and maintain stability.This program provides:- Psychiatric evaluations - Managing thoughts and behaviors that pose a danger to the patient or others- Reduce severe symptoms associated with depression, chemical dependency, psychosis, conduct and other disorders- Improve functioning at home, school and in the community- Separate and distinct units for children (ages 5 to 10), young adolescents (ages 10 to 12), adolescent boys (ages 13 to 17) and adolescent girls (ages 13 to 17)- Educational groups (medication education, illness education, healthy lifestyles, communication, anger management, coping skills, stress management, relaxation)- Parent education and support group (designed to help families understand their child’s condition, medications and how to interact more positively with them when they return home)- Daily school program (run by two certified special education teachers)- Strengths-based phase system for adolescents that focuses on empowerment and self-expression- Multiple play yards and access to a full-service gymnasium- Allied, family and group therapy (goal-directed modality, concentrated in the present, builds on strengths and focuses on solutions)Patients eat meals in the newly constructed cafeteria, which is exclusive to the child and adolescent populations.Fairmount Behavioral Health System accepts Medical Assistance PA and NJ."""
423,"""This program helps people who are 5 to 17 years old.', 'This program helps people with psychiatric disorders.', 'Must have Medical Assistance."""
424,Wellness Alliance Community Integration and Recovery Center (Horizon House)
425,39.962058
426,"""https://www.facebook.com/horizonhouseinc/?fref=ts"""
427,"""Wellness Alliance Community Integration and Recovery Center (Horizon House)_6249819169882112"""
428,"""Wellness Alliance Community Integration and Recovery Center (Horizon House)"""
429,"""5901 Market Street, Philadelphia, PA 19136"""
430,AB-Wellness Alliance Community Integration and Recovery Center (Horizon House)
431,P-Wellness Alliance Community Integration and Recovery Center (Horizon House)
432,"""tel:+1-215-386-3838"""
433,"""The Horizon House Wellness Alliance is designed for individuals with mental illness and co-occurring drug/alcohol addiction to explore and define their own unique recovery process and develop personalized support networks for improved quality of life.Services offered:- Psychiatric rehabilitation- Customized treatment planHorizon House accepts Medicare and Medicaid. Referrals can be made via a family member, health care provider, self-referral, or through CBH (Community Behavioral Health)."""
434,"""Must have a referral to receive services.', 'Must have Medicare or Medicaid.', 'This program serves individuals with mental illness and co-occurring drug/alcohol addiction."""
435,Community Counseling Services CCS (Methodist Services)
436,39.9978971
437,ParentingEducation
438,"""https://www.facebook.com/methodistservicesphiladelphia"""
439,"""Community Counseling Services CCS (Methodist Services)_5046363410661376"""
440,"""Community Counseling Services CCS (Methodist Services)"""
441,"""This program covers residents of the following counties: Northampton County, PA and Philadelphia County, PA."""
442,"""4300 Monument Rd, Philadelphia, PA 19131"""
443,AB-Community Counseling Services CCS (Methodist Services)
444,P-Community Counseling Services CCS (Methodist Services)
445,"""tel:+1-610-588-9109"""
446,"""Community Counseling Services (CCS) provides outpatient mental health treatment to Northampton County and the surrounding areas.Services provided include:- Individual and family therapy- Psychiatric medication management- Support groups- ReferralsPlease contact the intake coordinator to learn more about services and to begin the process of receiving services. An informational intake packet is available on the website. Grant assistance and a sliding fee scale is also available to those who qualify.During Covid: All counseling is done via telehealth. Currently accepting new patients."""
447,"""Community Counseling Services accepts Medical Assistance to cover the costs of services as well as many private insurance carriers. Please contact your insurance provider directly to determine if we are in your network.  Grant assistance and a sliding fee scale is also available to those who qualify.  For more information, please contact our office."""
448,New Pathways Project (Public Health Management Corporation)
449,39.9907117
450,"""19133"""
451,"""https://www.twitter.com/@phmctweets"""
452,"""https://www.facebook.com/publichealthmanagementcorporation"""
453,"""New Pathways Project (Public Health Management Corporation)_6379467169595392"""
454,"""New Pathways Project (Public Health Management Corporation)"""
455,"""2539 Germantown Avenue, Philadelphia, PA 19133"""
456,AB-New Pathways Project (Public Health Management Corporation)
457,P-New Pathways Project (Public Health Management Corporation)
458,19133
459,"""tel:+1-215-985-2526"""
460,"""Public Health Management Corporation (PHMC) offers a community-based pre-treatment recovery support program serving men and women seeking help with their drug and alcohol related problems. Individuals who are not ready to enter treatment receive recovery oriented culturally tailored support including referral to health care, mental health and social services.This program provides:- Enhanced individual pre-treatment counseling- Case management support services- Group psychoeducational and peer support sessions- On-site rapid HIV testing- As requested escort and referral to medical care- Substance abuse treatment"""
461,"""This program serves men and women seeking help with their drug and alcohol related problems."""
462,Latinx Psychoeducational Groups (Women Organzied Against Rape)
463,39.9540975
464,SexEducation
465,"""https://www.facebook.com/wellness.com"""
466,"""https://www.twitter.com/@wellnessgroup"""
467,"""Latinx Psychoeducational Groups (Women Organzied Against Rape)_5581093415682048"""
468,"""Latinx Psychoeducational Groups (Women Organzied Against Rape)"""
469,"""1617 John F Kennedy Boulevard, Philadelphia, PA 19134"""
470,AB-Latinx Psychoeducational Groups (Women Organzied Against Rape)
471,P-Latinx Psychoeducational Groups (Women Organzied Against Rape)
472,"""tel:+1-215-606-8490"""
473,"""WOAR provides Latinx Psychoeducational Groups aimed at their Hispanic communities. These groups support individuals affected and impacted by violence by providing a supportive space for them to heal.This program provides: - Psychoeducational support group- Health education"""
474,"""This program serves Latinx/Hispanic individuals who have experienced sexual assault."""
475,Amputee Peer Mentor Program (Jefferson Health - Magee Rehabilitation)
476,39.9498296
477,PhysicalDisability
478,OneOnOneSupport
479,"""19107"""
480,"""https://x.com/tjuhospital"""
481,"""https://www.facebook.com/jeffersonhealth"""
482,"""Amputee Peer Mentor Program (Jefferson Health - Magee Rehabilitation)_5566200593252352"""
483,"""Amputee Peer Mentor Program (Jefferson Health - Magee Rehabilitation)"""
484,"""This program covers residents of the following counties: Camden County, NJ, Bucks County, PA and Philadelphia County, PA."""
485,"""111 South 11th St, Philadelphia, PA, United States, Pennsylvania"""
486,AB-Amputee Peer Mentor Program (Jefferson Health - Magee Rehabilitation)
487,P-Amputee Peer Mentor Program (Jefferson Health - Magee Rehabilitation)
488,19107
489,"""tel:+1-215-587-3205"""
490,"""Jefferson Health provides a free service that gives individuals with amputations the opportunity to talk with one another. The Peers share their experiences, knowledge, provide emotional support and practical information on everyday concerns. They are living proof that individuals with amputations can recover and continue to have active lives.This program provides:- Peer support- One-on-one supportThe amputee support groups takes place at 12:15 p.m. on the second Tuesday of every month."""
491,"""Sunday from 11:00 to 20:30"""
492,"""Saturday from 14:00 to 20:30"""
493,"""Thursday from 16:00 to 20:30"""
494,"""Tuesday from 16:00 to 20:30"""
495,"""Monday from 16:00 to 20:30"""
496,"""Wednesday from 16:00 to 20:30"""
497,"""Friday from 16:00 to 20:30"""
498,Community Residential Services (Horizon House)
499,IntellectualDisability
500,"""Community Residential Services (Horizon House)_5005659797454848"""
501,"""Community Residential Services (Horizon House)"""
502,"""This program covers residents of the following counties: Bucks County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."""
503,AB-Community Residential Services (Horizon House)
504,P-Community Residential Services (Horizon House)
505,"""tel:+1-215-386-383812704"""
506,"""""""Community Residential Services are available for adults with an intellectual disability and co-occurring mental illness.  Services are designed for individuals who are willing to voluntarily participate in a supervised community residence with a wide variety of support services to help nurture a more independent, whole lifeServices offered:- Residential living- Recreation- Financial education and management- Daily life skills- Medical care coordination- Psychiatric assessments- PsychopharmacologyWe accept Medicare and Medicaid. To start the application process, please call us."""""""
507,"""This program helps people who are older than 17 years old.', 'Must have Medicare and Medicaid."""
508,Therapy & Counseling (The Better You Institute)
509,39.9558168
510,"""Therapy & Counseling (The Better You Institute)_5604234429071360"""
511,"""Therapy & Counseling (The Better You Institute)"""
512,"""123 S Broad Street Suite 1835, Philadelphia, PA 19109"""
513,AB-Therapy & Counseling (The Better You Institute)
514,P-Therapy & Counseling (The Better You Institute)
515,"""tel:+1-267-495-4951"""
516,"""The Better You Institute's therapists develop treatment plans for our clients that can be used outside of the therapy room. They teach the client how to solve problems using various techniques and provide education about what you are going through and how to cope with it. This program provides: - Individual Therapy- Couples Therapy- Sex Therapy- Child & Teen Therapy- Family Therapy- Online Therapy- LGBTQ+ TherapyA typical appointment lasts 50 minutes to an hour. However, we can form fit your sessions to fit your needs. We offer after-hours appointments and work in an outpatient setting."""
517,"""Monday from 08:00 to 20:00"""
518,"""Friday from 08:00 to 20:00"""
519,"""Saturday from 09:00 to 16:00"""
520,"""Tuesday from 08:00 to 20:00"""
521,"""Wednesday from 08:00 to 20:00"""
522,"""Thursday from 08:00 to 20:00"""
523,"""Must be vaccinated against COVID-19 for in-person appointments."""
