subject,relation,object
Manna Pantry (Bethel Temple Community Bible Church),xmlschema11-2#time,"""Saturday Closed"
Manna Pantry (Bethel Temple Community Bible Church),xmlschema11-2#time,"""Thursday from 17:00 to 18:00"""
Manna Pantry (Bethel Temple Community Bible Church),xmlschema11-2#time,"""Tuesday Closed"
Manna Pantry (Bethel Temple Community Bible Church),xmlschema11-2#time,"""Monday Closed"
Manna Pantry (Bethel Temple Community Bible Church),xmlschema11-2#time,"""Sunday Closed"
Manna Pantry (Bethel Temple Community Bible Church),conditionsOfAccess,"""Anyone can access this program."""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),latitude,39.9677192
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),audience,Families
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),audience,Individuals
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),language,English
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),availability,Available
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),audience,AllAges
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),category,FoodPantry
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),cost,Free
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),category,FoodPantry
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),audience,AnyoneInNeed
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),service type,Food
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),postalCode,"""19123"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),url,"""https://www.facebook.com/SalvationArmyPhiladelphia"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),url,"""https://www.twitter.com/https://twitter.com/SalArmyPhilly"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),identifier,"""Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)_5664666958430208"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),name,"""Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),name,""""""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),hasMap,XMLSchema#anyUri
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),provider,Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),address,"""1340 Brown Street, Philadelphia, PA 19123"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),longitude,XMLSchema#decimal
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),availableChannel,AB-Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),availableChannel,P-Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),containedInPlace,19123
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),description,Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia)
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),telephone,"""tel:+1-215-787-2962"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),text,"""Salvation Army Corps Community Center has a food pantry on-site to help meet emergency needs. The food pantry provides quality food items to households experiencing food insecurity. Typical items in pantries include canned goods and other non-perishable items.This program provides:- Food to meet basic nutritional needs"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Tuesday from 08:00 to 16:00"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Friday Closed"
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Monday from 08:00 to 16:00"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Sunday Closed"
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Wednesday from 08:00 to 16:00"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Thursday from 08:00 to 16:00"""
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),xmlschema11-2#time,"""Saturday Closed"
Temple Corps Community Center Food Pantry (The Salvation Army - Greater Philadelphia),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),latitude,39.9376206
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),availability,Available
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),audience,Families
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),audience,AnyoneInNeed
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),category,Clothing
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),category,FoodPantry
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),cost,Free
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),category,Clothing
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),audience,AllAges
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),audience,Individuals
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),category,FoodPantry
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),language,English
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),service type,Food
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),postalCode,"""19146"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),url,"""None"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),identifier,"""Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)_4879563523883008"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),name,""""""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),name,"""Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),hasMap,XMLSchema#anyUri
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),provider,Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),address,"""2945 Wharton Street, Philadelphia, PA 19146"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),longitude,XMLSchema#decimal
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),availableChannel,AB-Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),availableChannel,P-Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),containedInPlace,19146
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),description,Food Pantry and Clothing Ministry Program (Lighthouse Christian Center)
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),telephone,"""tel:+1-215-463-2434"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),text,"""Lighthouse Christian Center offers free food, clothing and a message from God to anyone who needs assistance.This program provides: - Food- ClothingServices are available on Tuesdays from 11 a.m. to 1 p.m."""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Tuesday from 12:00 to 13:00"""
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Friday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Thursday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Saturday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Monday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),xmlschema11-2#time,"""Sunday Closed"
Food Pantry and Clothing Ministry Program (Lighthouse Christian Center),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (Grace Community Christian Center),latitude,40.045458
Food Pantry (Grace Community Christian Center),audience,Families
Food Pantry (Grace Community Christian Center),category,FoodPantry
Food Pantry (Grace Community Christian Center),cost,Free
Food Pantry (Grace Community Christian Center),audience,Individuals
Food Pantry (Grace Community Christian Center),audience,AnyoneInNeed
Food Pantry (Grace Community Christian Center),category,FoodPantry
Food Pantry (Grace Community Christian Center),audience,AllAges
Food Pantry (Grace Community Christian Center),language,English
Food Pantry (Grace Community Christian Center),availability,TemporarilyClosed
Food Pantry (Grace Community Christian Center),service type,Food
Food Pantry (Grace Community Christian Center),postalCode,"""19144"""
Food Pantry (Grace Community Christian Center),url,"""https://www.facebook.com/pg/TheGraceBaptistChurchofGermantown/about/?ref=page_internal"""
Food Pantry (Grace Community Christian Center),url,"""None"""
Food Pantry (Grace Community Christian Center),identifier,"""Food Pantry (Grace Community Christian Center)_6223467727552512"""
Food Pantry (Grace Community Christian Center),name,"""Food Pantry (Grace Community Christian Center)"""
Food Pantry (Grace Community Christian Center),name,""""""
Food Pantry (Grace Community Christian Center),hasMap,XMLSchema#anyUri
Food Pantry (Grace Community Christian Center),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Grace Community Christian Center),provider,Food Pantry (Grace Community Christian Center)
Food Pantry (Grace Community Christian Center),address,"""25 West Johnson Street, Philadelphia, PA 19144"""
Food Pantry (Grace Community Christian Center),longitude,XMLSchema#decimal
Food Pantry (Grace Community Christian Center),availableChannel,AB-Food Pantry (Grace Community Christian Center)
Food Pantry (Grace Community Christian Center),availableChannel,P-Food Pantry (Grace Community Christian Center)
Food Pantry (Grace Community Christian Center),containedInPlace,19144
Food Pantry (Grace Community Christian Center),description,Food Pantry (Grace Community Christian Center)
Food Pantry (Grace Community Christian Center),telephone,"""tel:+1-215-848-2700"""
Food Pantry (Grace Community Christian Center),telephone,"""tel:+1-215-438-3215"""
Food Pantry (Grace Community Christian Center),text,"""Grace Community Christian Center food pantry provides supplemental groceries to individuals and families in need of assistance in the community. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Grace Community Christian Center),xmlschema11-2#time,"""Friday from 10:00 to 13:00"""
Food Pantry (Grace Community Christian Center),xmlschema11-2#time,"""Monday from 10:00 to 13:00"""
